1662044527;12;1;E
1662044532;8;499547968;S
1662044555;1;499547968;E
1662044566;4;499547968;S
1662044661;1;499547968;E
1662044662;8;499547968;S
1662044690;5;499547968;E
1662044694;8;499547968;S
1662044760;1;499547968;E
1662044763;8;499547968;S
1662044793;6;499547968;E
1662044794;12;499547968;S
1662044814;8;499547968;E
1662044815;1;499547968;S
1662044820;8;499547968;E
1662044821;1;499547968;S
1662044823;8;499547968;E
1662044826;1;499547968;S
1662044829;5;499547968;E
1662044830;8;499547968;S
1662044834;5;499547968;E
1662044836;1;499547968;S
1662044869;12;499547968;E
1662044870;1;499547968;S
1662044929;1;499547968;E
1662044930;6;499547968;S
1662044931;12;499547968;E
1662044932;6;499547968;S
1662044957;1;499547968;E
1662044958;12;499547968;S
1662044990;1;499547968;E
1662044991;8;499547968;S
1662044999;8;499547968;E
1662045000;1;499547968;S
1662045001;1;499547968;E
1662045002;1;499547968;S
1662045027;1;499547968;E
1662045030;5;499547968;S
1662045048;6;499547968;E
1662045049;6;499547968;S
1662045086;8;499547968;E
1662045087;1;499547968;S
1662045112;8;499547968;E
1662045117;4;499547968;S
1662045139;6;499547968;E
1662045140;6;499547968;S
1662045149;6;499547968;E
1662045150;5;499547968;S
1662045160;8;499547968;E
1662045162;1;499547968;S
1662045194;8;499547968;E
1662045202;8;499547968;S
1662045221;6;499547968;E
1662045222;1;499547968;S
1662045227;8;499547968;E
1662045228;12;499547968;S
1662045261;4;499547968;E
1662045273;1;499547968;S
1662045308;12;499547968;E
1662045309;5;499547968;S
1662045314;5;499547968;E
1662045315;8;499547968;S
1662045340;4;499547968;E
1662045347;5;499547968;S
1662045360;5;499547968;E
1662045364;12;499547968;S
1662045373;5;499547968;E
1662045374;4;499547968;S
1662045376;1;499547968;E
1662045380;1;499547968;S
1662045418;5;499547968;E
1662045419;5;499547968;S
1662045420;6;499547968;E
1662045421;8;499547968;S
1662045536;4;499547968;E
1662045539;5;499547968;S
1662045566;1;499547968;E
1662045583;4;499547968;S
1662045603;8;499547968;E
1662045604;12;499547968;S
1662045627;5;499547968;E
1662045628;5;499547968;S
1662045690;1;499547968;E
1662045693;5;499547968;S
1662045767;1;499547968;E
1662045772;8;499547968;S
1662045806;12;499547968;E
1662045809;12;499547968;S
1662045811;8;499547968;E
1662045812;4;499547968;S
1662045839;6;499547968;E
1662045840;6;499547968;S
1662045847;6;499547968;E
1662045848;4;499547968;S
1662045892;8;499547968;E
1662045893;6;499547968;S
1662045922;6;499547968;E
1662045923;6;499547968;S
1662045943;6;499547968;E
1662045944;6;499547968;S
1662045949;1;499547968;E
1662045950;6;499547968;S
1662045956;8;499547968;E
1662045957;5;499547968;S
1662045973;4;499547968;E
1662045974;12;499547968;S
1662045975;1;499547968;E
1662045984;4;499547968;S
1662046084;5;499547968;E
1662046085;1;499547968;S
1662046115;1;499547968;E
1662046120;5;499547968;S
1662046139;5;499547968;E
1662046142;1;499547968;S
1662046153;12;499547968;E
1662046161;4;499547968;S
1662046223;1;499547968;E
1662046224;5;499547968;S
1662046236;12;499547968;E
1662046237;8;499547968;S
1662046288;6;499547968;E
1662046291;12;499547968;S
1662046293;8;499547968;E
1662046296;1;499547968;S
1662046309;1;499547968;E
1662046322;4;499547968;S
1662046326;5;499547968;E
1662046329;12;499547968;S
1662046338;4;499547968;E
1662046339;8;499547968;S
1662046388;6;499547968;E
1662046393;4;499547968;S
1662046405;12;499547968;E
1662046406;5;499547968;S
1662046457;8;499547968;E
1662046458;12;499547968;S
1662046555;6;499547968;E
1662046558;4;499547968;S
1662046590;12;499547968;E
1662046591;5;499547968;S
1662046603;1;499547968;E
1662046604;4;499547968;S
1662046640;4;499547968;E
1662046643;5;499547968;S
1662046691;6;499547968;E
1662046694;8;499547968;S
1662046753;8;499547968;E
1662046756;12;499547968;S
1662046776;1;499547968;E
1662046795;5;499547968;S
1662046802;8;499547968;E
1662046805;12;499547968;S
1662046816;8;499547968;E
1662046818;1;499547968;S
1662046878;1;499547968;E
1662046889;1;499547968;S
1662046911;12;499547968;E
1662046912;6;499547968;S
1662046923;12;499547968;E
1662046930;4;499547968;S
1662046938;8;499547968;E
1662046941;6;499547968;S
1662046987;4;499547968;E
1662046988;12;499547968;S
1662047007;12;499547968;E
1662047009;12;499547968;S
1662047033;8;499547968;E
1662047040;8;499547968;S
1662047083;5;499547968;E
1662047087;12;499547968;S
1662047110;1;499547968;E
1662047111;8;499547968;S
1662047130;1;499547968;E
1662047138;8;499547968;S
1662047228;1;499547968;E
1662047231;8;499547968;S
1662047241;6;499547968;E
1662047242;8;499547968;S
1662047244;12;499547968;E
1662047253;8;499547968;S
1662047263;8;499547968;E
1662047264;6;499547968;S
1662047305;8;499547968;E
1662047306;1;499547968;S
1662047307;4;499547968;E
1662047312;5;499547968;S
1662047315;6;499547968;E
1662047318;6;499547968;S
1662047364;12;499547968;E
1662047366;4;499547968;S
1662047396;5;499547968;E
1662047397;1;499547968;S
1662047436;12;499547968;E
1662047437;6;499547968;S
1662047447;12;499547968;E
1662047448;5;499547968;S
1662047486;12;499547968;E
1662047487;5;499547968;S
1662047513;12;499547968;E
1662047514;6;499547968;S
1662047553;5;499547968;E
1662047554;5;499547968;S
1662047566;12;499547968;E
1662047567;12;499547968;S
1662047603;1;499547968;E
1662047604;5;499547968;S
1662047644;5;499547968;E
1662047648;12;499547968;S
1662047743;8;499547968;E
1662047744;1;499547968;S
1662047747;1;499547968;E
1662047750;12;499547968;S
1662047751;12;499547968;E
1662047774;6;499547968;S
1662047811;8;499547968;E
1662047812;12;499547968;S
1662047814;8;499547968;E
1662047815;4;499547968;S
1662047816;8;499547968;E
1662047817;8;499547968;S
1662047849;4;499547968;E
1662047857;5;499547968;S
1662047909;4;499547968;E
1662047912;8;499547968;S
1662047938;6;499547968;E
1662047952;5;499547968;S
1662047978;5;499547968;E
1662047979;1;499547968;S
1662047985;4;499547968;E
1662047991;4;499547968;S
1662047999;5;499547968;E
1662048030;4;499547968;S
1662048031;8;499547968;E
1662048038;8;499547968;S
1662048104;5;499547968;E
1662048106;4;499547968;S
1662048215;1;499547968;E
1662048216;8;499547968;S
1662048217;5;499547968;E
1662048224;5;499547968;S
1662048252;6;499547968;E
1662048255;6;499547968;S
1662048262;1;499547968;E
1662048263;6;499547968;S
1662048270;4;499547968;E
1662048279;6;499547968;S
1662048285;5;499547968;E
1662048287;4;499547968;S
1662048289;6;499547968;E
1662048290;1;499547968;S
1662048305;5;499547968;E
1662048330;6;499547968;S
1662048358;8;499547968;E
1662048360;6;499547968;S
1662048371;4;499547968;E
1662048374;8;499547968;S
1662048399;5;499547968;E
1662048400;1;499547968;S
1662048480;5;499547968;E
1662048492;6;499547968;S
1662048530;12;499547968;E
1662048533;6;499547968;S
1662048579;8;499547968;E
1662048580;8;499547968;S
1662048630;5;499547968;E
1662048631;5;499547968;S
1662048633;5;499547968;E
1662048634;1;499547968;S
1662048635;5;499547968;E
1662048652;8;499547968;S
1662048654;8;499547968;E
1662048655;4;499547968;S
1662048665;12;499547968;E
1662048670;5;499547968;S
1662048708;12;499547968;E
1662048709;5;499547968;S
1662048799;8;499547968;E
1662048800;1;499547968;S
1662048811;12;499547968;E
1662048812;12;499547968;S
1662048815;4;499547968;E
1662048818;6;499547968;S
1662048823;4;499547968;E
1662048826;5;499547968;S
1662048851;12;499547968;E
1662048852;6;499547968;S
1662048859;12;499547968;E
1662048862;5;499547968;S
1662048913;12;499547968;E
1662048926;8;499547968;S
1662048945;5;499547968;E
1662048946;6;499547968;S
1662048949;1;499547968;E
1662048950;6;499547968;S
1662048961;1;499547968;E
1662048964;8;499547968;S
1662048973;5;499547968;E
1662048974;12;499547968;S
1662049002;6;499547968;E
1662049009;5;499547968;S
1662049056;12;499547968;E
1662049057;5;499547968;S
1662049092;5;499547968;E
1662049097;4;499547968;S
1662049123;12;499547968;E
1662049124;5;499547968;S
1662049151;1;499547968;E
1662049152;12;499547968;S
1662049164;8;499547968;E
1662049165;8;499547968;S
1662049166;4;499547968;E
1662049167;5;499547968;S
1662049183;8;499547968;E
1662049184;8;499547968;S
1662049189;6;499547968;E
1662049194;8;499547968;S
1662049209;5;499547968;E
1662049210;1;499547968;S
1662049248;8;499547968;E
1662049249;5;499547968;S
1662049261;1;499547968;E
1662049274;12;499547968;S
1662049280;4;499547968;E
1662049283;12;499547968;S
1662049285;8;499547968;E
1662049286;6;499547968;S
1662049308;12;499547968;E
1662049314;4;499547968;S
1662049331;5;499547968;E
1662049332;12;499547968;S
1662049375;8;499547968;E
1662049378;4;499547968;S
1662049404;1;499547968;E
1662049405;4;499547968;S
1662049410;6;499547968;E
1662049415;8;499547968;S
1662049420;8;499547968;E
1662049430;6;499547968;S
1662049457;6;499547968;E
1662049494;6;499547968;S
1662049496;8;499547968;E
1662049497;8;499547968;S
1662049515;5;499547968;E
1662049516;5;499547968;S
1662049547;4;499547968;E
1662049548;5;499547968;S
1662049571;12;499547968;E
1662049572;5;499547968;S
1662049614;6;499547968;E
1662049615;5;499547968;S
1662049628;8;499547968;E
1662049634;5;499547968;S
1662049644;6;499547968;E
1662049645;8;499547968;S
1662049647;1;499547968;E
1662049654;5;499547968;S
1662049687;8;499547968;E
1662049688;6;499547968;S
1662049703;4;499547968;E
1662049704;4;499547968;S
1662049707;6;499547968;E
1662049708;6;499547968;S
1662049716;4;499547968;E
1662049746;8;499547968;S
1662049793;8;499547968;E
1662049794;12;499547968;S
1662049813;12;499547968;E
1662049816;8;499547968;S
1662049822;5;499547968;E
1662049823;6;499547968;S
1662049826;4;499547968;E
1662049827;6;499547968;S
1662049837;8;499547968;E
1662049838;6;499547968;S
1662049858;8;499547968;E
1662049859;1;499547968;S
1662049940;4;499547968;E
1662049941;4;499547968;S
1662049950;1;499547968;E
1662049953;1;499547968;S
1662049961;5;499547968;E
1662049980;4;499547968;S
1662049989;8;499547968;E
1662050008;6;499547968;S
1662050025;6;499547968;E
1662050026;12;499547968;S
1662050038;6;499547968;E
1662050039;5;499547968;S
1662050073;4;499547968;E
1662050074;6;499547968;S
1662050077;12;499547968;E
1662050078;8;499547968;S
1662050120;6;499547968;E
1662050121;8;499547968;S
1662050134;12;499547968;E
1662050135;12;499547968;S
1662050162;1;499547968;E
1662050163;6;499547968;S
1662050177;4;499547968;E
1662050194;5;499547968;S
1662050253;4;499547968;E
1662050254;8;499547968;S
1662050273;8;499547968;E
1662050274;12;499547968;S
1662050302;8;499547968;E
1662050303;4;499547968;S
1662050323;4;499547968;E
1662050324;6;499547968;S
1662050374;1;499547968;E
1662050375;12;499547968;S
1662050398;8;499547968;E
1662050399;5;499547968;S
1662050554;6;499547968;E
1662050555;8;499547968;S
1662050601;4;499547968;E
1662050614;1;499547968;S
1662050619;6;499547968;E
1662050627;4;499547968;S
1662050641;12;499547968;E
1662050642;12;499547968;S
1662050647;6;499547968;E
1662050648;12;499547968;S
1662050649;12;499547968;E
1662050650;4;499547968;S
1662050651;12;499547968;E
1662050655;4;499547968;S
1662050665;1;499547968;E
1662050666;8;499547968;S
1662050707;5;499547968;E
1662050708;1;499547968;S
1662050716;6;499547968;E
1662050719;12;499547968;S
1662050786;1;499547968;E
1662050787;12;499547968;S
1662050798;12;499547968;E
1662050803;5;499547968;S
1662050804;6;499547968;E
1662050805;6;499547968;S
1662050831;4;499547968;E
1662050846;8;499547968;S
1662050873;8;499547968;E
1662050876;12;499547968;S
1662050935;4;499547968;E
1662050944;4;499547968;S
1662050945;8;499547968;E
1662050950;12;499547968;S
1662050965;6;499547968;E
1662050978;12;499547968;S
1662050993;12;499547968;E
1662050994;6;499547968;S
1662051053;12;499547968;E
1662051054;12;499547968;S
1662051070;5;499547968;E
1662051071;6;499547968;S
1662051116;8;499547968;E
1662051122;8;499547968;S
1662051213;8;499547968;E
1662051214;8;499547968;S
1662051225;1;499547968;E
1662051228;12;499547968;S
1662051231;1;499547968;E
1662051232;6;499547968;S
1662051233;8;499547968;E
1662051248;4;499547968;S
1662051294;6;499547968;E
1662051296;12;499547968;S
1662051304;6;499547968;E
1662051307;6;499547968;S
1662051356;1;499547968;E
1662051358;5;499547968;S
1662051373;1;499547968;E
1662051378;5;499547968;S
1662051386;5;499547968;E
1662051395;1;499547968;S
1662051415;4;499547968;E
1662051418;1;499547968;S
1662051436;1;499547968;E
1662051443;8;499547968;S
1662051496;12;499547968;E
1662051497;6;499547968;S
1662051509;6;499547968;E
1662051514;12;499547968;S
1662051552;4;499547968;E
1662051554;12;499547968;S
1662051557;4;499547968;E
1662051558;12;499547968;S
1662051599;1;499547968;E
1662051604;4;499547968;S
1662051605;4;499547968;E
1662051606;1;499547968;S
1662051623;6;499547968;E
1662051624;8;499547968;S
1662051652;5;499547968;E
1662051653;1;499547968;S
1662051704;12;499547968;E
1662051705;5;499547968;S
1662051746;6;499547968;E
1662051753;5;499547968;S
1662051773;1;499547968;E
1662051774;4;499547968;S
1662051791;8;499547968;E
1662051795;4;499547968;S
1662051807;6;499547968;E
1662051818;12;499547968;S
1662051858;8;499547968;E
1662051874;8;499547968;S
1662051919;6;499547968;E
1662051932;1;499547968;S
1662051942;6;499547968;E
1662051949;6;499547968;S
1662051972;8;499547968;E
1662051973;1;499547968;S
1662051981;12;499547968;E
1662051982;1;499547968;S
1662051993;12;499547968;E
1662051996;6;499547968;S
1662052003;4;499547968;E
1662052004;4;499547968;S
1662052049;8;499547968;E
1662052050;4;499547968;S
1662052067;5;499547968;E
1662052070;6;499547968;S
1662052077;8;499547968;E
1662052078;12;499547968;S
1662052092;1;499547968;E
1662052095;6;499547968;S
1662052127;5;499547968;E
1662052134;5;499547968;S
1662052181;5;499547968;E
1662052184;5;499547968;S
1662052190;12;499547968;E
1662052194;6;499547968;S
1662052207;6;499547968;E
1662052214;5;499547968;S
1662052230;8;499547968;E
1662052240;1;499547968;S
1662052269;12;499547968;E
1662052272;4;499547968;S
1662052339;6;499547968;E
1662052340;4;499547968;S
1662052372;5;499547968;E
1662052373;6;499547968;S
1662052404;6;499547968;E
1662052408;5;499547968;S
1662052431;4;499547968;E
1662052439;8;499547968;S
1662052443;1;499547968;E
1662052444;8;499547968;S
1662052445;1;499547968;E
1662052446;5;499547968;S
1662052452;5;499547968;E
1662052453;4;499547968;S
1662052465;5;499547968;E
1662052469;8;499547968;S
1662052474;4;499547968;E
1662052475;6;499547968;S
1662052485;4;499547968;E
1662052489;4;499547968;S
1662052509;6;499547968;E
1662052510;12;499547968;S
1662052524;8;499547968;E
1662052525;5;499547968;S
1662052531;5;499547968;E
1662052544;4;499547968;S
1662052577;12;499547968;E
1662052580;12;499547968;S
1662052592;12;499547968;E
1662052623;1;499547968;S
1662052705;1;499547968;E
1662052727;6;499547968;S
1662052755;5;499547968;E
1662052773;4;499547968;S
1662052777;12;499547968;E
1662052779;12;499547968;S
1662052868;12;499547968;E
1662052870;12;499547968;S
1662052885;4;499547968;E
1662052894;6;499547968;S
1662052899;1;499547968;E
1662052900;4;499547968;S
1662052924;5;499547968;E
1662052925;1;499547968;S
1662052945;4;499547968;E
1662052948;6;499547968;S
1662052971;6;499547968;E
1662052972;12;499547968;S
1662052977;12;499547968;E
1662052978;5;499547968;S
1662053024;12;499547968;E
1662053025;8;499547968;S
1662053033;5;499547968;E
1662053034;4;499547968;S
1662053037;6;499547968;E
1662053038;1;499547968;S
1662053049;12;499547968;E
1662053050;5;499547968;S
1662053063;5;499547968;E
1662053064;5;499547968;S
1662053066;8;499547968;E
1662053071;4;499547968;S
1662053081;4;499547968;E
1662053082;8;499547968;S
1662053090;5;499547968;E
1662053091;5;499547968;S
1662053092;5;499547968;E
1662053093;5;499547968;S
1662053098;5;499547968;E
1662053099;6;499547968;S
1662053151;8;499547968;E
1662053154;8;499547968;S
1662053156;8;499547968;E
1662053157;12;499547968;S
1662053171;1;499547968;E
1662053176;5;499547968;S
1662053214;8;499547968;E
1662053222;1;499547968;S
1662053234;6;499547968;E
1662053257;4;499547968;S
1662053304;4;499547968;E
1662053309;6;499547968;S
1662053331;6;499547968;E
